,loan_amnt,term_is_36,int_rate,grade,sub_grade,emp_length,annual_inc,purpose,addr_state,dti,inq_last_6mths,open_acc,pub_rec_bankruptcies,default
20667,12000.0,1,0.1268,C,C1,0.0,46000.0,debt_consolidation,OH,0.1012,1.0,7.0,0,0
20668,14500.0,1,0.0729,A,A4,10.0,44000.0,debt_consolidation,MO,0.1789,0.0,5.0,0,0
20669,20000.0,1,0.1454,D,D1,4.0,114996.0,debt_consolidation,CA,0.1389,0.0,8.0,0,0
20670,20000.0,1,0.1565,D,D4,1.0,115000.0,debt_consolidation,TX,0.1769,1.0,11.0,0,0
20671,8000.0,1,0.0579,A,A2,8.0,26400.0,car,GA,0.2159,0.0,5.0,0,0
20672,10000.0,0,0.18989999999999999,F,F3,0.0,38088.0,debt_consolidation,NY,0.16760000000000003,1.0,7.0,0,1
20673,10000.0,0,0.1343,C,C3,4.0,76300.0,credit_card,VA,0.0519,1.0,6.0,0,0
20674,7750.0,1,0.1,B,B2,10.0,62000.0,debt_consolidation,MO,0.2532,6.0,14.0,0,0
20675,6000.0,1,0.0692,A,A3,8.0,34000.0,debt_consolidation,SC,0.0554,4.0,10.0,0,0
20676,14000.0,0,0.1306,C,C2,10.0,155004.0,debt_consolidation,CA,0.1496,3.0,10.0,0,1
20677,10750.0,1,0.0579,A,A2,10.0,53742.0,debt_consolidation,AZ,0.2621,0.0,11.0,0,0
20678,7500.0,0,0.1491,D,D2,2.0,58500.0,debt_consolidation,CA,0.20489999999999997,0.0,10.0,0,1
20679,14600.0,0,0.1565,D,D4,10.0,65000.0,debt_consolidation,CA,0.1604,0.0,16.0,0,0
20680,15000.0,1,0.1268,C,C1,7.0,72000.0,debt_consolidation,NJ,0.22699999999999998,0.0,9.0,0,0
20681,8000.0,0,0.1677,E,E2,10.0,99996.0,other,PA,0.1516,3.0,11.0,0,0
20682,6000.0,1,0.1454,D,D1,7.0,55777.0,debt_consolidation,TX,0.2296,2.0,16.0,0,0
20683,12000.0,0,0.11109999999999999,B,B5,6.0,101000.0,debt_consolidation,LA,0.13720000000000002,1.0,12.0,0,0
20684,16800.0,0,0.1343,C,C3,10.0,70000.0,debt_consolidation,PA,0.1534,1.0,9.0,0,0
20685,10000.0,0,0.1491,D,D2,10.0,65000.0,debt_consolidation,WI,0.18280000000000002,3.0,14.0,1,0
20686,5000.0,1,0.0729,A,A4,5.0,58800.0,medical,GA,0.0557,0.0,5.0,0,0
20687,10000.0,0,0.1565,D,D4,6.0,95000.0,debt_consolidation,FL,0.1784,1.0,14.0,0,0
20688,7000.0,0,0.1343,C,C3,10.0,47138.0,debt_consolidation,NY,0.1283,3.0,6.0,0,1
20689,13600.0,1,0.0729,A,A4,5.0,70000.0,wedding,PA,0.2299,1.0,9.0,0,0
20690,10000.0,1,0.1454,D,D1,1.0,80000.0,wedding,NY,0.0688,0.0,4.0,0,0
20691,10000.0,1,0.0542,A,A1,1.0,42179.04,debt_consolidation,NC,0.066,0.0,11.0,0,0
20692,13000.0,1,0.0766,A,A5,3.0,66000.0,small_business,OR,0.11019999999999999,1.0,21.0,0,1
20693,10000.0,1,0.0729,A,A4,0.0,46200.0,small_business,TX,0.0823,0.0,4.0,0,0
20694,16000.0,1,0.10369999999999999,B,B3,7.0,120000.0,home_improvement,MA,0.1282,0.0,10.0,0,0
20695,12000.0,0,0.1074,B,B4,5.0,42000.0,debt_consolidation,VA,0.17629999999999998,0.0,11.0,0,0
20696,7000.0,1,0.0766,A,A5,0.0,115200.0,credit_card,TX,0.22190000000000001,5.0,18.0,0,0
20697,5500.0,1,0.10369999999999999,B,B3,5.0,100000.0,debt_consolidation,MO,0.1603,0.0,11.0,0,0
20698,12500.0,1,0.0729,A,A4,4.0,50000.0,debt_consolidation,WA,0.028300000000000002,1.0,7.0,0,0
20699,4000.0,1,0.1,B,B2,1.0,41000.0,debt_consolidation,MA,0.1399,0.0,7.0,0,0
20700,6450.0,1,0.10369999999999999,B,B3,2.0,126000.0,debt_consolidation,NY,0.0242,0.0,4.0,0,0
20701,5000.0,1,0.0729,A,A4,10.0,64000.0,moving,CA,0.047599999999999996,1.0,12.0,0,0
20702,4000.0,0,0.138,C,C4,8.0,50000.0,debt_consolidation,TX,0.1414,2.0,11.0,0,1
20703,7000.0,0,0.1417,C,C5,8.0,84000.0,car,NJ,0.1971,1.0,24.0,0,0
20704,25000.0,0,0.1714,E,E3,3.0,45000.0,debt_consolidation,NY,0.13570000000000002,0.0,10.0,0,0
20705,20000.0,1,0.1074,B,B4,10.0,54000.0,major_purchase,NY,0.1436,0.0,4.0,0,1
20706,5000.0,1,0.1074,B,B4,10.0,30000.0,debt_consolidation,NY,0.0504,1.0,3.0,0,0
20707,10000.0,1,0.0542,A,A1,10.0,75000.0,major_purchase,OH,0.1699,0.0,16.0,0,0
20708,12000.0,1,0.0692,A,A3,4.0,61000.0,debt_consolidation,IL,0.11230000000000001,0.0,12.0,0,0
20709,8000.0,1,0.0542,A,A1,0.0,35000.0,debt_consolidation,AZ,0.0641,0.0,8.0,0,0
20710,5525.0,1,0.1268,C,C1,10.0,56004.0,other,PA,0.0746,2.0,4.0,0,0
20711,20000.0,1,0.1751,E,E4,3.0,80600.0,debt_consolidation,MA,0.1361,1.0,6.0,0,0
20712,6900.0,0,0.10369999999999999,B,B3,6.0,29000.0,debt_consolidation,PA,0.22010000000000002,0.0,21.0,0,0
20713,15250.0,1,0.09630000000000001,B,B1,0.0,52500.0,debt_consolidation,NJ,0.179,0.0,10.0,0,0
20714,15000.0,0,0.1491,D,D2,1.0,38500.0,debt_consolidation,NY,0.207,1.0,11.0,0,0
20715,12200.0,1,0.0729,A,A4,2.0,86400.0,credit_card,OR,0.2671,0.0,13.0,0,0
20716,17500.0,0,0.1491,D,D2,3.0,39996.0,debt_consolidation,CA,0.20370000000000002,0.0,7.0,0,0
20717,5000.0,1,0.0766,A,A5,10.0,108000.0,credit_card,RI,0.0333,0.0,3.0,0,0
20718,10000.0,1,0.1,B,B2,1.0,32400.0,small_business,OH,0.1341,3.0,6.0,0,0
20719,3500.0,1,0.09630000000000001,B,B1,4.0,63816.0,renewable_energy,TX,0.13970000000000002,0.0,10.0,0,0
20720,20000.0,1,0.11109999999999999,B,B5,0.0,96000.0,home_improvement,CA,0.06860000000000001,3.0,7.0,0,0
20721,7000.0,1,0.0542,A,A1,2.0,50000.0,major_purchase,IL,0.0859,0.0,7.0,0,0
20722,5000.0,1,0.0766,A,A5,2.0,29730.0,debt_consolidation,FL,0.19579999999999997,0.0,6.0,0,0
20723,8000.0,1,0.1268,C,C1,0.0,98400.0,debt_consolidation,TX,0.2043,0.0,4.0,0,0
20724,11000.0,0,0.1074,B,B4,10.0,76000.0,credit_card,IL,0.1331,1.0,11.0,0,0
20725,10000.0,1,0.0579,A,A2,5.0,60000.0,debt_consolidation,CA,0.09939999999999999,0.0,5.0,0,0
20726,8000.0,0,0.16399999999999998,E,E1,2.0,47496.0,debt_consolidation,CA,0.15410000000000001,1.0,12.0,0,0
20727,7000.0,0,0.1343,C,C3,1.0,40000.0,debt_consolidation,UT,0.1281,1.0,9.0,0,0
20728,8000.0,1,0.0729,A,A4,5.0,27360.0,debt_consolidation,NC,0.0649,0.0,6.0,0,0
20729,10000.0,1,0.0766,A,A5,6.0,38000.0,credit_card,NV,0.2075,0.0,5.0,1,0
20730,4000.0,0,0.1343,C,C3,2.0,35004.0,debt_consolidation,OH,0.0535,2.0,6.0,0,1
20731,10000.0,1,0.0692,A,A3,2.0,24000.0,debt_consolidation,NY,0.19399999999999998,0.0,8.0,0,0
20732,21000.0,1,0.1074,B,B4,10.0,135000.0,credit_card,TX,0.2441,0.0,11.0,0,0
20733,20000.0,0,0.1602,D,D5,0.0,60000.0,debt_consolidation,GA,0.20440000000000003,1.0,8.0,0,0
20734,20000.0,1,0.1454,D,D1,2.0,120000.0,credit_card,TX,0.0791,0.0,12.0,1,1
20735,13750.0,1,0.0692,A,A3,10.0,33716.0,home_improvement,NY,0.2787,0.0,5.0,0,0
20736,4200.0,0,0.1417,C,C5,10.0,68000.0,vacation,IL,0.1991,2.0,13.0,1,0
20737,3200.0,1,0.11109999999999999,B,B5,10.0,62496.0,other,GA,0.1058,2.0,7.0,0,0
20738,5500.0,1,0.1454,D,D1,7.0,33000.0,other,AZ,0.15710000000000002,0.0,9.0,0,0
20739,22000.0,0,0.1602,D,D5,4.0,37200.0,car,AZ,0.1048,0.0,7.0,0,0
20740,14000.0,1,0.10369999999999999,B,B3,10.0,57600.0,debt_consolidation,CA,0.2002,0.0,6.0,0,1
20741,10000.0,0,0.1936,F,F4,7.0,65000.0,debt_consolidation,CA,0.0665,2.0,5.0,1,1
20742,18000.0,1,0.11109999999999999,B,B5,3.0,95000.0,debt_consolidation,WI,0.1602,0.0,9.0,1,0
20743,4000.0,0,0.1343,C,C3,0.0,18720.0,moving,OR,0.07690000000000001,2.0,7.0,0,0
20744,8000.0,1,0.09630000000000001,B,B1,6.0,60000.0,credit_card,MA,0.1438,0.0,7.0,0,0
20745,7000.0,1,0.1074,B,B4,2.0,75000.0,other,FL,0.1594,1.0,12.0,0,0
20746,20000.0,1,0.1268,C,C1,7.0,62400.0,debt_consolidation,HI,0.22,0.0,12.0,0,0
20747,12000.0,1,0.1,B,B2,10.0,80000.0,credit_card,GA,0.16949999999999998,1.0,14.0,0,0
20748,22750.0,0,0.1714,E,E3,10.0,51000.0,debt_consolidation,NJ,0.1925,1.0,6.0,0,0
20749,20000.0,1,0.0654,A,A4,0.0,109000.0,home_improvement,FL,0.0819,2.0,11.0,0,0
20750,12000.0,1,0.10369999999999999,B,B3,6.0,70000.0,debt_consolidation,CT,0.1779,1.0,12.0,0,0
20751,14000.0,1,0.10369999999999999,B,B3,7.0,40000.0,small_business,FL,0.111,0.0,16.0,0,1
20752,5525.0,1,0.11109999999999999,B,B5,1.0,46800.0,car,TX,0.1459,2.0,8.0,0,0
20753,15000.0,0,0.1306,C,C2,5.0,68000.0,debt_consolidation,TX,0.1895,0.0,10.0,0,1
20754,13000.0,0,0.1074,B,B4,10.0,72000.0,other,MO,0.07980000000000001,0.0,7.0,0,0
20755,20400.0,1,0.1306,C,C2,5.0,69996.0,debt_consolidation,NY,0.073,0.0,10.0,0,0
20756,14400.0,0,0.10369999999999999,B,B3,10.0,30000.0,debt_consolidation,MO,0.226,2.0,9.0,0,0
20757,9000.0,0,0.10369999999999999,B,B3,5.0,48000.0,debt_consolidation,NY,0.242,0.0,11.0,0,0
20758,25000.0,0,0.1602,D,D5,1.0,98004.0,house,NJ,0.061,0.0,15.0,0,0
20759,4000.0,1,0.0692,A,A3,10.0,70000.0,home_improvement,IL,0.198,0.0,11.0,0,0
20760,20000.0,1,0.11109999999999999,B,B5,10.0,85000.0,debt_consolidation,TX,0.242,1.0,18.0,0,0
20761,10000.0,0,0.10369999999999999,B,B3,10.0,54000.0,debt_consolidation,CO,0.21109999999999998,0.0,6.0,0,0
20762,10000.0,1,0.1,B,B2,1.0,65000.0,debt_consolidation,NJ,0.1189,0.0,7.0,0,0
20763,10000.0,1,0.1074,B,B4,10.0,100000.0,credit_card,NJ,0.10460000000000001,2.0,9.0,0,0
20764,12000.0,1,0.0729,A,A4,8.0,140000.0,debt_consolidation,NC,0.0946,0.0,9.0,0,0
20765,14000.0,0,0.1306,C,C2,10.0,80004.0,debt_consolidation,FL,0.1386,0.0,7.0,0,1
20766,6000.0,1,0.0766,A,A5,1.0,37000.0,credit_card,CA,0.2325,1.0,9.0,1,0
20767,25000.0,1,0.1788,E,E5,3.0,330000.0,debt_consolidation,SC,0.1704,0.0,11.0,0,0
20768,5000.0,1,0.0542,A,A1,8.0,27000.0,other,FL,0.17329999999999998,0.0,7.0,0,0
20769,9600.0,0,0.1074,B,B4,4.0,33000.0,debt_consolidation,CA,0.1724,1.0,16.0,0,1
20770,25000.0,1,0.1343,C,C3,10.0,79000.0,credit_card,OK,0.13699999999999998,1.0,8.0,0,1
20771,6000.0,1,0.0692,A,A3,3.0,75000.0,other,TX,0.0755,0.0,6.0,0,0
20772,4500.0,1,0.1343,C,C3,4.0,65000.0,debt_consolidation,VA,0.1377,1.0,6.0,0,0
20773,15000.0,0,0.1677,E,E2,3.0,50000.0,credit_card,CA,0.18530000000000002,0.0,6.0,0,0
20774,16000.0,1,0.1306,C,C2,10.0,72000.0,major_purchase,MA,0.1272,0.0,10.0,0,0
20775,10000.0,1,0.16399999999999998,E,E1,6.0,100400.0,small_business,PA,0.24170000000000003,1.0,7.0,0,0
20776,8000.0,0,0.1,B,B2,10.0,16800.0,medical,CA,0.0536,0.0,4.0,0,0
20777,23000.0,1,0.1268,C,C1,10.0,84000.0,debt_consolidation,TX,0.060899999999999996,2.0,19.0,0,0
20778,6000.0,0,0.1602,D,D5,10.0,91000.0,debt_consolidation,NC,0.0215,0.0,4.0,0,1
20779,4000.0,1,0.0729,A,A4,2.0,20000.0,debt_consolidation,NC,0.2862,0.0,5.0,0,0
20780,8000.0,1,0.0579,A,A2,2.0,51000.0,debt_consolidation,MO,0.16940000000000002,0.0,7.0,0,0
20781,25000.0,1,0.1074,B,B4,4.0,130000.0,debt_consolidation,CA,0.14300000000000002,0.0,11.0,0,0
20782,15000.0,0,0.1343,C,C3,10.0,56000.0,credit_card,NC,0.2115,1.0,7.0,0,0
20783,15000.0,1,0.1528,D,D3,10.0,120000.0,home_improvement,MA,0.0169,0.0,3.0,0,0
20784,6000.0,1,0.0542,A,A1,4.0,44000.0,debt_consolidation,NY,0.20350000000000001,0.0,7.0,0,0
20785,6000.0,1,0.0542,A,A1,9.0,54000.0,major_purchase,CA,0.0229,0.0,6.0,0,0
20786,20000.0,1,0.10369999999999999,B,B3,5.0,165000.0,credit_card,OR,0.08,0.0,8.0,0,0
20787,10500.0,0,0.11109999999999999,B,B5,5.0,36168.0,debt_consolidation,TX,0.1795,1.0,8.0,0,0
20788,10500.0,1,0.09630000000000001,B,B1,0.0,75000.0,debt_consolidation,FL,0.1517,0.0,12.0,0,0
20789,8400.0,0,0.1528,D,D3,1.0,28303.19,credit_card,FL,0.1984,0.0,5.0,0,0
20790,25000.0,0,0.1565,D,D4,6.0,105000.0,credit_card,GA,0.1675,1.0,14.0,0,0
20791,1500.0,1,0.09630000000000001,B,B1,10.0,35000.0,home_improvement,NV,0.085,0.0,7.0,0,0
20792,25000.0,1,0.1454,D,D1,8.0,88000.0,debt_consolidation,TX,0.2365,1.0,9.0,0,0
20793,8000.0,1,0.0692,A,A3,10.0,65416.0,debt_consolidation,NJ,0.1007,3.0,9.0,0,0
20794,1000.0,1,0.0729,A,A4,4.0,33240.0,debt_consolidation,CA,0.12960000000000002,2.0,8.0,0,1
20795,5500.0,1,0.1074,B,B4,10.0,60000.0,credit_card,RI,0.1562,1.0,18.0,0,0
20796,12000.0,0,0.1565,D,D4,3.0,45000.0,credit_card,OK,0.1728,0.0,3.0,0,1
20797,25000.0,0,0.1714,E,E3,1.0,105000.0,debt_consolidation,MD,0.09609999999999999,1.0,9.0,0,0
20798,4000.0,1,0.1454,D,D1,2.0,42000.0,credit_card,IL,0.0209,2.0,5.0,0,0
20799,5000.0,0,0.1677,E,E2,10.0,70000.0,small_business,NV,0.029300000000000003,2.0,5.0,0,0
20800,10000.0,1,0.10369999999999999,B,B3,10.0,43200.0,debt_consolidation,NY,0.09970000000000001,0.0,9.0,0,1
20801,10000.0,0,0.1862,F,F2,10.0,140000.0,credit_card,WI,0.2377,2.0,13.0,0,0
20802,12000.0,0,0.1825,F,F1,7.0,60000.0,debt_consolidation,IL,0.1834,3.0,25.0,1,1
20803,5400.0,1,0.0542,A,A1,4.0,22296.0,other,TX,0.1082,1.0,7.0,0,0
20804,20000.0,1,0.0925,B,B2,10.0,92407.0,medical,FL,0.0043,0.0,3.0,0,0
20805,25000.0,1,0.2011,G,G1,6.0,130000.0,small_business,CA,0.19079999999999997,1.0,10.0,0,0
20806,10000.0,1,0.0729,A,A4,5.0,81996.0,debt_consolidation,TX,0.1907,0.0,9.0,0,0
20807,14000.0,0,0.1268,C,C1,4.0,42500.0,debt_consolidation,GA,0.1008,0.0,8.0,1,0
20808,12000.0,1,0.11109999999999999,B,B5,1.0,39000.0,debt_consolidation,SC,0.2145,0.0,5.0,0,0
20809,12000.0,1,0.16399999999999998,E,E1,5.0,93000.0,debt_consolidation,KS,0.1463,1.0,13.0,0,0
20810,14000.0,1,0.138,C,C4,5.0,65000.0,small_business,CT,0.06849999999999999,1.0,4.0,0,1
20811,10000.0,1,0.09630000000000001,B,B1,4.0,43000.0,credit_card,NJ,0.1072,3.0,12.0,0,0
20812,3600.0,1,0.1491,D,D2,10.0,90000.0,moving,CA,0.1003,0.0,3.0,0,0
20813,8000.0,1,0.0729,A,A4,4.0,19800.0,credit_card,MT,0.2,0.0,8.0,0,0
20814,8000.0,0,0.11109999999999999,B,B5,10.0,37000.0,credit_card,IL,0.1485,0.0,11.0,0,0
20815,10000.0,1,0.138,C,C4,6.0,48000.0,debt_consolidation,CA,0.149,2.0,5.0,0,0
20816,12000.0,1,0.0766,A,A5,2.0,63000.0,debt_consolidation,FL,0.1425,1.0,6.0,0,0
20817,13000.0,1,0.0692,A,A3,3.0,37000.0,debt_consolidation,AL,0.2468,0.0,18.0,0,0
20818,5000.0,1,0.1268,C,C1,6.0,35000.0,major_purchase,IL,0.0665,2.0,3.0,0,0
20819,3500.0,1,0.0542,A,A1,4.0,57550.0,car,FL,0.22640000000000002,0.0,10.0,0,0
20820,6000.0,0,0.11109999999999999,B,B5,4.0,31200.0,debt_consolidation,SC,0.2192,1.0,7.0,0,1
20821,5000.0,1,0.1454,D,D1,2.0,36000.0,other,PA,0.0637,0.0,22.0,0,1
20822,7000.0,1,0.1,B,B2,4.0,29500.0,credit_card,CT,0.19399999999999998,1.0,14.0,0,1
20823,11200.0,0,0.1491,D,D2,2.0,70000.0,debt_consolidation,NJ,0.1051,1.0,12.0,0,0
20824,7000.0,1,0.0692,A,A3,2.0,28608.0,credit_card,CA,0.151,0.0,7.0,0,0
20825,20000.0,0,0.1491,D,D2,10.0,165000.0,credit_card,CT,0.12179999999999999,2.0,12.0,0,0
20826,3000.0,1,0.1,B,B2,2.0,31000.0,credit_card,FL,0.2299,0.0,12.0,1,0
20827,8000.0,0,0.1714,E,E3,3.0,51000.0,credit_card,IL,0.20989999999999998,0.0,12.0,0,0
20828,15000.0,0,0.1491,D,D2,5.0,40000.0,other,HI,0.1266,1.0,8.0,0,0
20829,7000.0,1,0.1,B,B2,10.0,59020.51,debt_consolidation,CA,0.198,2.0,6.0,0,0
20830,10400.0,1,0.0766,A,A5,4.0,36000.0,debt_consolidation,WI,0.0987,1.0,9.0,0,0
20831,4500.0,0,0.0766,A,A5,2.0,45600.0,car,NV,0.11470000000000001,0.0,9.0,0,0
20832,16750.0,0,0.1974,F,F5,5.0,48000.0,debt_consolidation,GA,0.19649999999999998,1.0,11.0,0,0
20833,11500.0,1,0.1,B,B2,2.0,92259.0,debt_consolidation,NJ,0.1448,0.0,8.0,0,0
20834,16000.0,0,0.1528,D,D3,0.0,26412.0,debt_consolidation,CO,0.0786,3.0,4.0,0,0
20835,8000.0,1,0.0766,A,A5,9.0,56004.0,other,NY,0.1003,0.0,8.0,0,0
20836,12000.0,1,0.0729,A,A4,5.0,122000.0,debt_consolidation,MI,0.051,1.0,14.0,0,0
20837,1000.0,1,0.1,B,B2,4.0,8088.0,debt_consolidation,TX,0.22699999999999998,0.0,5.0,0,0
20838,10000.0,1,0.16399999999999998,E,E1,0.0,110000.0,credit_card,MI,0.12619999999999998,1.0,7.0,0,0
20839,3000.0,1,0.0729,A,A4,2.0,70000.0,car,VA,0.042699999999999995,0.0,2.0,0,0
20840,12000.0,1,0.1306,C,C2,1.0,65400.0,credit_card,CA,0.1771,3.0,8.0,0,0
20841,12250.0,1,0.0729,A,A4,4.0,32000.0,debt_consolidation,MI,0.2516,0.0,14.0,0,0
20842,21000.0,0,0.1677,E,E2,5.0,120000.0,credit_card,CA,0.1351,0.0,10.0,0,0
20843,6075.0,1,0.1,B,B2,9.0,50000.0,debt_consolidation,MA,0.07490000000000001,0.0,4.0,0,0
20844,24250.0,0,0.1862,F,F2,2.0,60000.0,debt_consolidation,RI,0.2274,1.0,13.0,0,0
20845,8000.0,0,0.16399999999999998,E,E1,9.0,36996.0,debt_consolidation,CA,0.1748,1.0,7.0,0,1
20846,1000.0,1,0.0579,A,A2,1.0,30000.0,major_purchase,CO,0.0212,0.0,8.0,0,0
20847,25000.0,0,0.16399999999999998,E,E1,6.0,119400.0,debt_consolidation,CA,0.0333,1.0,5.0,0,1
20848,2850.0,0,0.09630000000000001,B,B1,10.0,16176.0,debt_consolidation,NY,0.1862,0.0,9.0,0,0
20849,2400.0,1,0.1602,D,D5,2.0,45868.0,major_purchase,TX,0.18100000000000002,1.0,5.0,0,0
20850,7000.0,1,0.0692,A,A3,1.0,43000.0,credit_card,RI,0.1208,1.0,18.0,0,0
20851,7000.0,0,0.10369999999999999,B,B3,0.0,60000.0,car,NY,0.12179999999999999,0.0,13.0,0,0
20852,8400.0,0,0.10369999999999999,B,B3,10.0,31000.0,debt_consolidation,WI,0.0941,1.0,10.0,0,0
20853,10000.0,1,0.1074,B,B4,10.0,65000.0,small_business,NY,0.2274,1.0,4.0,0,0
20854,12000.0,1,0.0729,A,A4,7.0,57000.0,debt_consolidation,PA,0.2335,1.0,11.0,0,0
20855,7200.0,0,0.16399999999999998,E,E1,10.0,42307.2,other,TX,0.0167,2.0,8.0,0,0
20856,25000.0,0,0.1714,E,E3,4.0,67200.0,medical,CA,0.1748,0.0,7.0,1,0
20857,2000.0,0,0.1306,C,C2,10.0,42000.0,medical,NC,0.2483,0.0,14.0,0,0
20858,10000.0,1,0.0766,A,A5,8.0,96000.0,other,NJ,0.1765,3.0,14.0,0,1
20859,20000.0,0,0.1528,D,D3,10.0,53000.0,home_improvement,IL,0.08539999999999999,0.0,6.0,0,0
20860,25000.0,1,0.11109999999999999,B,B5,2.0,60000.0,debt_consolidation,VA,0.225,0.0,8.0,0,0
20861,8000.0,0,0.1343,C,C3,8.0,96000.0,car,GA,0.11220000000000001,1.0,13.0,1,1
20862,10000.0,1,0.0766,A,A5,10.0,62316.0,debt_consolidation,PA,0.1895,1.0,6.0,0,0
20863,15000.0,0,0.11109999999999999,B,B5,2.0,63266.0,credit_card,CA,0.091,0.0,6.0,0,0
20864,12000.0,0,0.1714,E,E3,10.0,45000.0,house,FL,0.0907,1.0,8.0,0,0
20865,20000.0,1,0.10369999999999999,B,B3,1.0,500000.0,home_improvement,NY,0.08710000000000001,0.0,13.0,0,0
20866,20000.0,1,0.11109999999999999,B,B5,8.0,54000.0,debt_consolidation,CA,0.1564,0.0,9.0,0,0
20867,3600.0,1,0.138,C,C4,5.0,50000.0,major_purchase,MA,0.1387,1.0,4.0,0,0
20868,15000.0,1,0.18989999999999999,F,F3,5.0,79000.0,debt_consolidation,NY,0.1551,1.0,10.0,0,0
20869,5500.0,1,0.1714,E,E3,5.0,36000.0,debt_consolidation,CA,0.0977,2.0,8.0,0,0
20870,4800.0,1,0.0542,A,A1,4.0,89602.0,medical,NH,0.20170000000000002,2.0,19.0,0,0
20871,9000.0,0,0.1714,E,E3,10.0,60000.0,debt_consolidation,UT,0.2016,1.0,19.0,1,1
20872,8000.0,1,0.0766,A,A5,5.0,60000.0,debt_consolidation,IL,0.021400000000000002,5.0,12.0,0,0
20873,8600.0,0,0.1074,B,B4,0.0,54000.0,debt_consolidation,NC,0.2318,0.0,6.0,0,0
20874,4000.0,0,0.1417,C,C5,4.0,36000.0,major_purchase,OH,0.1293,2.0,12.0,1,1
20875,3000.0,0,0.1528,D,D3,3.0,22000.0,debt_consolidation,NJ,0.1991,3.0,7.0,0,0
20876,5000.0,1,0.1677,E,E2,2.0,27000.0,major_purchase,MI,0.1231,1.0,31.0,0,0
20877,5000.0,1,0.09630000000000001,B,B1,3.0,35000.0,debt_consolidation,IL,0.12480000000000001,0.0,3.0,0,0
20878,5000.0,0,0.1565,D,D4,3.0,52000.0,major_purchase,MD,0.0023,1.0,3.0,0,0
20879,25000.0,0,0.1825,F,F1,10.0,135000.0,debt_consolidation,GA,0.2353,0.0,9.0,0,0
20880,14000.0,0,0.18989999999999999,F,F3,10.0,105946.0,credit_card,FL,0.14679999999999999,1.0,8.0,0,0
20881,16000.0,0,0.1788,E,E5,4.0,75108.0,debt_consolidation,WA,0.1371,1.0,7.0,0,1
20882,25000.0,0,0.1714,E,E3,2.0,82000.0,debt_consolidation,CA,0.2198,0.0,13.0,0,0
20883,12000.0,1,0.0729,A,A4,7.0,73000.0,debt_consolidation,CA,0.0506,0.0,6.0,0,0
20884,15000.0,0,0.1602,D,D5,3.0,60000.0,debt_consolidation,CA,0.09939999999999999,1.0,6.0,0,0
20885,5500.0,1,0.0692,A,A3,3.0,45000.0,debt_consolidation,CA,0.16829999999999998,0.0,10.0,0,0
20886,10000.0,1,0.0692,A,A3,0.0,50000.0,debt_consolidation,NY,0.1524,0.0,16.0,0,0
20887,17500.0,0,0.1528,D,D3,9.0,60500.0,debt_consolidation,TX,0.2963,1.0,22.0,0,0
20888,4000.0,0,0.09630000000000001,B,B1,3.0,36000.0,wedding,NC,0.024300000000000002,0.0,13.0,0,0
20889,8000.0,1,0.0729,A,A4,1.0,66000.0,debt_consolidation,TX,0.1076,0.0,5.0,0,0
20890,15000.0,1,0.1343,C,C3,4.0,69996.0,debt_consolidation,KS,0.12689999999999999,2.0,5.0,0,0
20891,5000.0,1,0.1454,D,D1,0.0,66000.0,credit_card,FL,0.0215,0.0,3.0,0,1
20892,5000.0,0,0.10369999999999999,B,B3,10.0,100000.0,car,PA,0.0172,2.0,17.0,0,0
20893,7500.0,1,0.0729,A,A4,4.0,45000.0,home_improvement,PA,0.1861,3.0,10.0,0,0
20894,6475.0,1,0.0542,A,A1,0.0,30000.0,credit_card,NY,0.07200000000000001,0.0,7.0,0,0
20895,10000.0,1,0.10369999999999999,B,B3,10.0,30000.0,debt_consolidation,CA,0.20879999999999999,0.0,12.0,0,1
20896,5000.0,1,0.09630000000000001,B,B1,8.0,40000.0,credit_card,NY,0.0339,2.0,14.0,0,1
20897,1200.0,1,0.0729,A,A4,0.0,14400.0,credit_card,NJ,0.2683,1.0,11.0,0,0
20898,10000.0,1,0.0692,A,A3,3.0,24000.0,debt_consolidation,PA,0.1825,0.0,18.0,0,0
20899,12000.0,1,0.09630000000000001,B,B1,8.0,105000.0,credit_card,TX,0.177,1.0,18.0,0,0
20900,9600.0,1,0.0579,A,A2,3.0,39000.0,home_improvement,NJ,0.07139999999999999,0.0,6.0,0,0
20901,5000.0,1,0.1306,C,C2,1.0,22992.0,debt_consolidation,MD,0.21559999999999999,0.0,5.0,0,1
20902,10000.0,1,0.1268,C,C1,0.0,80000.0,small_business,MN,0.09480000000000001,1.0,5.0,0,0
20903,12000.0,0,0.10369999999999999,B,B3,1.0,66000.0,debt_consolidation,LA,0.1391,0.0,6.0,0,0
20904,15200.0,0,0.1528,D,D3,1.0,85000.0,credit_card,NY,0.0576,1.0,5.0,0,0
20905,12000.0,1,0.11109999999999999,B,B5,3.0,69996.0,debt_consolidation,FL,0.1505,2.0,16.0,0,0
20906,8000.0,1,0.11109999999999999,B,B5,2.0,36000.0,debt_consolidation,KS,0.22829999999999998,1.0,10.0,0,1
20907,7200.0,1,0.0542,A,A1,0.0,90000.0,credit_card,CA,0.1483,0.0,12.0,0,0
20908,13000.0,0,0.1074,B,B4,6.0,61000.0,debt_consolidation,CO,0.2882,1.0,12.0,0,0
20909,11200.0,1,0.0579,A,A2,4.0,30852.0,debt_consolidation,NJ,0.1431,1.0,10.0,0,0
